latitude,longitude,timestamp,score
34.05363076183432,-118.24206272698481,2024-11-10 09:22:39,98
34.0534927516885,-118.24199189134008,2024-11-10 09:22:40,97
34.05332241344456,-118.24196751126871,2024-11-10 09:22:41,32
34.05331685867468,-118.24202391913178,2024-11-10 09:22:42,20
34.05335526521957,-118.24215194957165,2024-11-10 09:22:43,80
34.05335199574476,-118.24206470383882,2024-11-10 09:22:44,21
34.05314525153476,-118.24199968372102,2024-11-10 09:22:45,47
34.0531363395308,-118.2420096013074,2024-11-10 09:22:46,36
34.05300589258076,-118.2418249376078,2024-11-10 09:22:47,14
34.05307285983564,-118.24193194608443,2024-11-10 09:22:48,34
34.05310951966025,-118.24208449860153,2024-11-10 09:22:49,91
34.053015531681616,-118.24215368940851,2024-11-10 09:22:50,70
34.05296414498988,-118.24215824801014,2024-11-10 09:22:51,31
34.05285822363769,-118.24213391406522,2024-11-10 09:22:52,10
34.05285195572797,-118.242158037671,2024-11-10 09:22:53,9
34.05294746996002,-118.24212283213134,2024-11-10 09:22:54,72
34.05284889735538,-118.24224798607376,2024-11-10 09:22:55,77
34.052899302006935,-118.24210360961337,2024-11-10 09:22:56,76
34.0528462762451,-118.2421118247312,2024-11-10 09:22:57,56
34.05276698896187,-118.24200009514804,2024-11-10 09:22:58,24
34.052756285925874,-118.24196582261341,2024-11-10 09:22:59,1
34.05265276169363,-118.24192014729148,2024-11-10 09:23:00,63
34.0525973967631,-118.24186317056346,2024-11-10 09:23:01,34
34.05247760897384,-118.24181839970747,2024-11-10 09:23:02,6
34.05267408148713,-118.24175412743148,2024-11-10 09:23:03,84
34.05267760784233,-118.24162121217846,2024-11-10 09:23:04,17
34.05260763529153,-118.2416015600615,2024-11-10 09:23:05,66
34.0526290332826,-118.24153065968574,2024-11-10 09:23:06,41
34.052617800477634,-118.24153963325516,2024-11-10 09:23:07,38
34.05259570351768,-118.24139562153361,2024-11-10 09:23:08,40
34.05265712018768,-118.24146326076382,2024-11-10 09:23:09,74
34.052732870958685,-118.24128316672054,2024-11-10 09:23:10,23
34.05267982084393,-118.24128718251559,2024-11-10 09:23:11,59
34.05262223901986,-118.24143026002581,2024-11-10 09:23:12,45
34.05259473385015,-118.24141744958432,2024-11-10 09:23:13,18
34.052364541733674,-118.24148555475007,2024-11-10 09:23:14,67
34.052213022627456,-118.24140149039516,2024-11-10 09:23:15,89
34.0523497100542,-118.2414667527931,2024-11-10 09:23:16,41
34.05251420682555,-118.24151137113641,2024-11-10 09:23:17,31
34.05248930322159,-118.24170032520951,2024-11-10 09:23:18,38
34.0525469589179,-118.24174555584143,2024-11-10 09:23:19,35
34.052578083933355,-118.2419879437741,2024-11-10 09:23:20,100
34.052885972014195,-118.24214633405644,2024-11-10 09:23:21,96
34.052997929505345,-118.24207029259084,2024-11-10 09:23:22,35
34.05298513774619,-118.24199171257497,2024-11-10 09:23:23,2
34.05288958370213,-118.24194916681878,2024-11-10 09:23:24,72
34.05272893907011,-118.24204586443311,2024-11-10 09:23:25,7
34.05274928543369,-118.24205063556872,2024-11-10 09:23:26,96
34.05267365035917,-118.24205099582262,2024-11-10 09:23:27,69
34.0525314249882,-118.24216683229155,2024-11-10 09:23:28,40
34.052466767699784,-118.24201649246137,2024-11-10 09:23:29,67
34.05235861289942,-118.24192875623231,2024-11-10 09:23:30,12
34.052527327062926,-118.2419508526497,2024-11-10 09:23:31,48
34.05261549103862,-118.24194816406579,2024-11-10 09:23:32,59
34.052614693774494,-118.241927325785,2024-11-10 09:23:33,1
34.05276268818838,-118.24213149927185,2024-11-10 09:23:34,59
34.05277042501915,-118.24215621701009,2024-11-10 09:23:35,4
34.05268429659901,-118.24222441543489,2024-11-10 09:23:36,43
34.05283660900674,-118.24232457743588,2024-11-10 09:23:37,26
34.05289050001111,-118.24235268746517,2024-11-10 09:23:38,31
34.052786775395674,-118.24217291881249,2024-11-10 09:23:39,20
34.052767741527866,-118.24210883452636,2024-11-10 09:23:40,7
34.05268017970253,-118.24216595242534,2024-11-10 09:23:41,71
34.052541899729434,-118.2421086941472,2024-11-10 09:23:42,49
